,image,price,deal,title,shop,location
0,//g.alicdn.com/s.gif,"¥
28.80",2245,"嘉华鲜花饼旗舰店云南特产紫薯玫瑰饼休闲早餐
美食
手工传统糕点心",嘉华食品旗舰店,云南 昆明
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/4033124520/TB2y1fBJH1YBuNjSszeXXablFXa_!!4033124520-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
39.90",2370,"喜莲娜蛋黄酥6枚原味雪媚娘网红传统手工糕点
美食
海鸭蛋蛋黄",喜莲娜旗舰店,广西 柳州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/217054865/TB24lmYIaSWBuNjSsrbXXa0mVXa_!!217054865.jpg_360x360Q90.jpg_.webp,"¥
48.00",683,"三味酥屋凤梨酥 好吃的
美食
厦门鼓浪屿特产黑凤梨酥零食糕点点心",梓琪瑶,福建 厦门
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/911772588/TB2FcrHAv9TBuNjy0FcXXbeiFXa_!!911772588-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
28.80",3000,"鲜花饼嘉华酸奶优格礼袋鲜花饼云南特产休闲
美食
传统糕点点心零食",嘉华食品旗舰店,云南 昆明
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/1576586693/TB2qu3kiyCYBuNkSnaVXXcMsVXa_!!1576586693.jpg_360x360Q90.jpg_.webp,"¥
35.00",81,"南京特产仁尔斋花生酥糖果糕点办公零食点心
美食
258*2袋多省包邮",特色代购,江苏 南京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB1jD1BJXXXXXXGaXXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
21.99",317,"鼓浪屿馅饼厦门特产日光岩馅饼6盒礼盒伴手礼绿豆饼
美食
零食包邮",津涎洪食品专营店,福建 厦门
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/4033691250/TB25zmRFmtYBeNjSspaXXaOOFXa_!!4033691250-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
16.90",151,"好莉莎新 牛扎奶芙牛轧糖松软沙琪玛200g
美食
雪花酥泡芙零食糕点",好莉莎新旗舰店,安徽 铜陵
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/2412298267/TB27DquJ49YBuNjy0FfXXXIsVXa_!!2412298267.jpg_360x360Q90.jpg_.webp,"¥
50.00",172,"花香随云南特产
美食
小吃鲜花饼玫瑰饼零食大礼包送礼1500g礼盒",花香随鲜花饼店,云南 昆明
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2455221099/TB21gKJqNuTBuNkHFNRXXc9qpXa_!!2455221099-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
39.80",1262,"好利来玫瑰蛋黄酥糕点点心零食小吃
美食",好利来官方旗舰店,北京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/884012584/O1CN011UxVsmVcPabBRr1_!!884012584.jpg_360x360Q90.jpg_.webp,"¥
59.90",387,"盼盼肉松饼整箱 福建特产早餐糕点小吃面包
美食
零食食品批发2100g",盼盼食品官方旗舰店,河南 漯河
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2452287770/TB2d3Nva56guuRkSnb4XXbu4XXa_!!2452287770-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
18.90",741,"四川特产锦城记三大炮 成都名小吃糍粑即食
美食
手工礼盒礼品零食",紫藤小镇食品专营店,四川 成都
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2096852507/TB1ykdTn_mWBKNjSZFBXXXxUFXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
32.60",159,"友臣肉松饼2.5斤整箱早餐食品传统糕点面包福建特产
美食
零食小吃",三多食品专营店,广东 广州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2891702599/TB2XPuznljTBKNjSZFNXXasFXXa_!!2891702599-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
188.00",25,"老杭邦礼盒【西湖桂语】特色豪华铁盒杭州特产糕点
美食
零食礼盒装",老杭邦旗舰店,浙江 杭州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/17701278/TB2FhFcmRsmBKNjSZFsXXaXSVXa_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
58.00",18,"80食堂酸辣粉冲泡型网红薯丝方便面速
美食
懒人宵夜整箱160g*6桶",elaine静花解语,上海
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/41289079/TB2vIq_ubSYBuNjSspiXXXNzpXa_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
36.80",47,深圳特产深港人家沙井生蚝酥300克广东送礼盒装手信零食品包邮,憨巴巴零食,广东 深圳
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i4/30764448/TB23eocbZUrBKNjSZPxXXX00pXa_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
19.00",9,绍兴新昌嵊州特产春江香糟鸡食品土鸡肉熟食即食下酒小菜冷盘菜,吕槐胆,浙江 绍兴
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/770957789/TB2tjktqVXXXXchXpXXXXXXXXXX_!!770957789.jpg_360x360Q90.jpg_.webp,"¥
56.80",60,"新疆特产正宗芝麻奶子馕饼奶香真空包装清真
美食
烤囊早餐零食包邮",琴love威,新疆 乌鲁木齐
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/TB1i4CFJpXXXXahXFXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
22.80",98,"开化汽糕浙江衢州特产焙糕发糕气糕特色小吃现做糕点
美食
真空包装",浙江开化特产,浙江 衢州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/3170181788/TB29A8pIkyWBuNjy0FpXXassXXa_!!3170181788.jpg_360x360Q90.jpg_.webp,"¥
16.80",152,"令仪口水小麻花烧烤牛排味儿时怀旧传统
美食
小吃茶点独立网红零食",优品二店,江苏 苏州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2819783848/TB24FfUAN9YBuNjy0FfXXXIsVXa_!!2819783848-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
49.90",234,"南京特产金陵
美食
夫子庙小吃 6盒大礼包 送礼品袋",仁尔斋食品旗舰店,江苏 南京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/847621211/TB2JDsGcTTI8KJjSsphXXcFppXa_!!847621211.jpg_360x360Q90.jpg_.webp,"¥
78.00",47,"无锡
美食
小吃 毛华 生煎包 鲜肉现做 鲜肉30只顺丰冰鲜全国天天发",无锡精致美食,江苏 无锡
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/2866992431/O1CN011TpRHjggvuY5mdD_!!2866992431.jpg_360x360Q90.jpg_.webp,"¥
36.90",97,"芝麻官江津米花糖400g*3重庆特产小吃
美食
传统糕点花生酥休闲零食",芝麻官代树专卖店,重庆
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/121958040/TB20IhPsiOYBuNjSsD4XXbSkFXa_!!121958040.jpg_360x360Q90.jpg_.webp,"¥
39.80",68,"网红
美食
仙豆糕 6口味全家福 西木栗子 虎皮饽饽 国内代购",鱼鱼35,江苏 南京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1109794048/TB2KMvaADlYBeNjSszcXXbwhFXa_!!1109794048-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
22.80",386,"广州陶陶居酒家鸡仔饼广东特产零
美食
小吃传统小鸡糕点心小风饼",广州饮食集团旗舰店,广东 广州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/TB1A18zLpXXXXc4XpXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
33.00",73,"高纤奶酪plus款 原麦山丘 北京
美食
国内代购",毛毛的觅食小铺,北京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/1750913211/TB1bLuHhYwrBKNjSZPcXXXpapXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
55.00",34,"花莲阿美麻薯麻糬台湾特产麻糬店主推荐
美食
糕点泡芙巧克力小麻糬",youbao_sc,福建 厦门
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/3607812837/TB2DOt0knXYBeNkHFrdXXciuVXa_!!3607812837.jpg_360x360Q90.jpg_.webp,"¥
35.80",34,"牛街清真白记小吃驴打滚500克多种口味北京排队
美食
北京可闪送",琦琦美食代购,北京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3282604381/TB2lXRdokomBKNjSZFqXXXtqVXa_!!3282604381-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
52.00",503,"轩妈家凤凰酥10枚/盒 凤黄酥鲜凤梨酥咸鸭蛋糕点点心
美食
早餐零食",轩妈食品旗舰店,广西 南宁
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/788206962/TB2CNGsel8kpuFjSspeXXc7IpXa_!!788206962.jpg_360x360Q90.jpg_.webp,"¥
24.00",59,"四川特产三苏龙眼酥500g
美食
小吃办公适合老年人吃的零食品糕点",1134028939三,四川 眉山
0,//g.alicdn.com/s.gif,"¥
40.00",52,"杭州特产糕点利合春绿豆糕
美食
传统糕点心零食红豆板栗紫薯4盒",好码头商城,浙江 杭州
0,//g.alicdn.com/s.gif,"¥
30.90",307,"稻香村拿破仑蛋糕700克休闲零食早餐奶油面包糕点
美食
品整箱包邮",斯凯诺食品专营店,北京
0,//g.alicdn.com/s.gif,"¥
78.00",52,"老北京十三绝大礼包礼盒北京特产糕点心1280g红螺食品
美食
果脯",红螺食品旗舰店,北京
0,//g.alicdn.com/s.gif,"¥
43.00",108,"老杭邦传统酥饼 杭州特色
美食
抹茶酥手工制作糕点绿茶饼零食小吃",老杭邦旗舰店,浙江 杭州
0,//g.alicdn.com/s.gif,"¥
95.00",55,"台湾零
美食
品顺丰2盒包邮马英九荐先麦芋头酥6入95元一盒代购糕点",awjblk88,台湾 台中
0,//g.alicdn.com/s.gif,"¥
24.90",334,"卜珂椰丝球椰蓉球
美食
早餐糕点心好吃的点心休闲零食品批发店小吃",卜珂巧克力旗舰店,江苏 苏州
0,//g.alicdn.com/s.gif,"¥
65.90",56,"陕西特产零食小吃西安 十大怪礼盒伴手礼800g糕点地方特色
美食",绿音集团,陕西 西安
0,//g.alicdn.com/s.gif,"¥
43.00",118,"正宗鲍师傅肉松小贝 蟹黄酥松小贝 肉松蛋糕鲍师傅糕点 南京
美食",沧澜流转,江苏 南京
0,//g.alicdn.com/s.gif,"¥
23.80",218,"广东
美食
特产小吃佛山宏事达 上益蛋奶光酥饼165g*6包传统糕点",泓霖食品专营店,广东 广州
0,//g.alicdn.com/s.gif,"¥
32.80",825,"【古早】香芋头麻薯酥 厦门手工糕点
美食
台湾风味
美食
小吃礼盒装",tb712438_44,福建 漳州
0,//g.alicdn.com/s.gif,"¥
125.00",96,"台湾
美食
【小潘凤黄酥20入】凤梨酥+蛋黄/凤凰酥 糕点点心 包顺丰",冰诺蓝柠,福建 厦门
0,//g.alicdn.com/s.gif,"¥
42.80",2149,"轩妈家蛋黄酥紫薯味55g*6枚 雪媚娘咸鸭蛋黄馅短保糕点
美食
早餐",轩妈食品旗舰店,广西 南宁
0,//g.alicdn.com/s.gif,"¥
18.90",23599,"【三只松鼠_和风麻薯210gx2袋】休闲零食糕点
美食
小吃干吃汤圆",三只松鼠旗舰店,安徽 芜湖
0,//g.alicdn.com/s.gif,"¥
26.90",437,"【百草味-绿豆糕168gx2盒】蔓越莓糕点心零食小吃特产
美食
礼",百草味旗舰店,浙江 杭州
0,//g.alicdn.com/s.gif,"¥
28.80",209,"四川特产宜宾凉糕 夏日解暑
美食
6盒装全国包邮",火号掌柜的,四川 成都
0,//g.alicdn.com/s.gif,"¥
26.90",130,"荣欣堂太谷饼400g*5袋山西特产
美食
太古饼传统糕点点心早餐饼",锦晟轩食品专营店,山西 晋中
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/681185851/TB1jGkJiwZC2uNjSZFnXXaxZpXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
79.80",162,"轩妈家蛋黄酥55g*6枚2盒手工传统糕点
美食
早餐零食小吃雪媚娘麻薯",猫诚旗舰店,广西 南宁
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/34545272/TB2JRaQGaSWBuNjSsrbXXa0mVXa_!!34545272.jpg_360x360Q90.jpg_.webp,"¥
33.90",110,"来伊份松仁核桃糕500g正品软糖原味传统糕点点心休闲
美食
来一份",金萧88,上海
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/1993999192/TB2BOOZJeGSBuNjSspbXXciipXa_!!1993999192-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
21.90",209,"稻香村芝麻瓦片500g传统糕点点心饼干香脆休闲零食品
美食
特产小吃",欣丰源食品专营店,北京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2089088716/TB2SbEVagL8F1JjSszgXXarfpXa_!!2089088716.jpg_360x360Q90.jpg_.webp,"¥
39.00",35,"桑葚糕核桃切糕桑椹膏营养食品休闲零食特色小吃养生
美食
手工茶点",义乌市中医诊所,浙江 金华
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2891702599/TB105ubeyMnBKNjSZFCXXX0KFXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
48.00",39,"老杭邦江南茶食糕点墨条酥 杭州特色
美食
点心零食小吃旅游伴手礼",老杭邦旗舰店,浙江 杭州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/25439828/TB240a5yTlYBeNjSszcXXbwhFXa_!!25439828.jpg_360x360Q90.jpg_.webp,"¥
16.90",50,"千丝肉松饼面包早餐整箱
美食
蛋糕点心酥饼干零食特产小吃散装批发",蔡蕙玲,福建 泉州
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/228615082/TB2q0q4H1uSBuNjSsplXXbe8pXa_!!228615082-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
19.90",1613,"御食园北京茯苓饼糕老特产休闲零食传统果味好吃伏苓夹饼小吃
美食",御食园食品旗舰店,北京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/871334157/TB2zfL8znJYBeNjy1zeXXahzVXa_!!871334157.jpg_360x360Q90.jpg_.webp,"¥
29.80",75,"古早 抹茶红豆麻薯Q饼 厦门手工糕点
美食
台湾风味小吃零食馅饼",tb712438_44,福建 漳州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1756933560/TB21Hdeci6guuRjy0FmXXa0DXXa_!!1756933560-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
9.90",2333,"ABD榴莲饼300g零食榴莲酥休闲食品小吃
美食
饼干点心榴莲酥包邮",亨如食品专营店,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/1750913211/TB1kJqhwYSYBuNjSspiXXXNzpXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
45.00",55,"台湾曾记麻薯花莲
美食
特产综合小麻薯黑糖紫米糕点心全素食现货",youbao_sc,福建 厦门
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2103240887/TB28mvlseySBuNjy1zdXXXPxFXa_!!2103240887-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
17.90",420,"友臣肉松饼整箱1000g装 特产早餐糕点小吃面包
美食
零食品批发包邮",广臣食品专营店,广东 汕头
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/TB1z8UcKFXXXXXiXXXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
32.00",15,"再新酥饼 香酥入口传统
美食
美味酥饼 整箱5斤 江浙沪皖",皇家小麦兜,浙江 嘉兴
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/134007731/TB2FBcQldcnBKNjSZR0XXcFqFXa_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
239.00",1,美国进口maunaloa莫纳罗夏威夷果仁6罐礼盒盐焗混合口味坚果零食,好吃客食品专营店,北京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/117615515/TB28bSAIr1YBuNjSszhXXcUsFXa_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
299.00",10,绿潮水果含片儿童零食果片海南特产休闲食品香口糖果20g*30瓶组合,绿潮食品旗舰店,海南 海口
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/33364700/TB2_K_Jvb5YBuNjSspoXXbeNFXa_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
19.00",1,新昌嵊州春江年货食品香糟鸡肉类食品下酒菜下饭菜特产小吃土鸡肉,小月天香,浙江 绍兴
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1628692096/TB2P6ABXyERMeJjSspjXXcpOXXa_!!1628692096.jpg_360x360Q90.jpg_.webp,"¥
80.00",38,"台湾陈允宝泉小太阳饼10入礼盒组 特产糕点休闲零食
美食",方逸羚,福建 厦门
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/815924539/TB2G3hJnpOWBuNjy0FiXXXFxVXa_!!815924539-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
16.90",655,"湖北特产孝感麻糖500g传统手工糕点茶点黑白芝麻糖片
美食
零食小吃",楚味堂食品专营店,湖北 武汉
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/3171422035/TB21scXv9BYBeNjy0FeXXbnmFXa_!!3171422035-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
36.90",22,"【伊乃人家网红雪花酥牛扎酥268g盒】手工
美食
糕点荷花酥坚果零食",伊乃人家旗舰店,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1719214398/TB1eEdNlH_I8KJjy1XaXXbsxpXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
89.00",53,"沈大成糕点桂花拉糕3盒组合 上海特产传统糯米糕点心 网红
美食",沈大成旗舰店,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1118816903/TB205ixgIjI8KJjSsppXXXbyVXa_!!1118816903.jpg_360x360Q90.jpg_.webp,"¥
25.60",18,"乐滋口水小麻花500g*2袋传统
美食
特产小吃茶点零食芝麻蜂蜜味包邮",我是吃货2013,江苏 苏州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1687246706/TB21.edqCBjpuFjy1XdXXaooVXa_!!1687246706.jpg_360x360Q90.jpg_.webp,"¥
48.80",159,"澳门特产钜记饼家 紫菜肉松凤凰卷 澳门传统
美食
糕点进口手信送礼",qq83393468,澳门 澳门半岛
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/3793887350/TB2vt3YBsuYBuNkSmRyXXcA3pXa_!!3793887350-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
26.80",188,"其妙凤梨酥整箱800g厦门特产网红零食吃的
美食
休闲食品小吃成人款",星座食品专营店,福建 厦门
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/3319843912/TB2skR2nOCYBuNkSnaVXXcMsVXa_!!3319843912.jpg_360x360Q90.jpg_.webp,"¥
68.00",21,"北京
美食
鼓楼栗记麦香坊紫薯流心芝士仙豆糕6块装 北京闪送",蛋挞妈妈北京美食代购,北京
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2620270149/TB2Iaujg7SWBuNjSszdXXbeSpXa_!!2620270149.jpg_360x360Q90.jpg_.webp,"¥
65.00",49,"农家豇豆饼网红
美食
常州聚德圆早餐饼酒店新食材30片顺丰包邮",格润佳选,江苏 常州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3348059533/TB2GPGqGN9YBuNjy0FfXXXIsVXa_!!3348059533-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
18.90",1769,"成都特产核桃糕好吃的
美食
古代糕点心网红小吃零食休闲食品成人款",锦城记旗舰店,四川 成都
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2651616936/TB2wYd0niOYBuNjSsD4XXbSkFXa_!!2651616936.jpg_360x360Q90.jpg_.webp,"¥
45.00",216,"龙须糖杭州特产龙须酥糖正宗老式手工
美食
甜点传统糕点心零食小吃",皇妃特制,浙江 杭州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/398125928/TB2Rn5WyrBmpuFjSZFAXXaQ0pXa_!!398125928.jpg_360x360Q90.jpg_.webp,"¥
15.80",1431,"花生酥糖正宗唐山特产好吃的零食特色糕点舌尖
美食
北京网红小吃",一杯水的坚强,河北 唐山
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/457145656/TB205AfreySBuNjy1zdXXXPxFXa_!!457145656.jpg_360x360Q90.jpg_.webp,"¥
188.00",31,"零食大礼包组合整箱超大混装好吃的休闲食品
美食
广东珠海澳门特产",澳门特产批发城,广东 珠海
0,//g.alicdn.com/s.gif,"¥
65.80",43,"【2袋装】两口子肉松饼480g*2
美食
即食特产糕点 早餐零食点心",天猫超市,上海
0,//g.alicdn.com/s.gif,"¥
17.90",29244,"【良品铺子牛扎奶芙120gx2】雪花酥网红零食小吃
美食
牛轧糖沙琪玛",良品铺子旗舰店,湖北 武汉
0,//g.alicdn.com/s.gif,"¥
17.00",908,"友臣肉松棒肉松饼500g原味散装肉松条糕点早餐零食品福建特产
美食",三多食品专营店,广东 广州
0,//g.alicdn.com/s.gif,"¥
19.80",334,"1件【5斤】包邮 传统糕点蜜三刀 特产小吃
美食
油果甜点心休闲零食",山娃娃土特产店,山东 泰安
0,//g.alicdn.com/s.gif,"¥
85.00",14,"台湾直发顺丰两盒包邮佳德原味凤梨酥6入糕点零
美食
特产礼盒",awjblk88,台湾 台中
0,//g.alicdn.com/s.gif,"¥
62.00",99,"65克*10袋 中华老字号山东特产正宗周村烧饼促销包邮
美食
甜点礼品",兵荒马乱56435633,山东 淄博
0,//g.alicdn.com/s.gif,"¥
18.80",48,"千层酥糕点 河北唐山特产 酥饼传统糕点心小吃北京
美食
真空包装",高欣我爱你,河北 唐山
0,//g.alicdn.com/s.gif,"¥
48.00",6,"北京
美食
爸爸糖手工招牌原味吐司无添加面包营养早餐网红吐司切片",蛋挞妈妈北京美食代购,北京
0,//g.alicdn.com/s.gif,"¥
36.90",135,"成都特产核桃糕
美食
宫廷切糕好吃的网红小吃零食休闲食品成人款",锦城记旗舰店,四川 成都
0,//g.alicdn.com/s.gif,"¥
15.80",2501,"千丝绿豆饼整箱500g*2酥饼早餐小吃糕点心散装
美食
网红零食品批发",海誉腾食品专营店,福建 泉州
0,//g.alicdn.com/s.gif,"¥
9.90",1490,"麻薯干吃汤圆糯米糍散装混合口味
美食
小吃的休闲食品成人款整箱",食芬爽网购商城,重庆
0,//g.alicdn.com/s.gif,"¥
118.00",30,"广州陶陶居手信礼盒正宗广东特产小吃零食传统特色
美食
品糕点点心",六月行者,广东 广州
0,//g.alicdn.com/s.gif,"¥
73.80",16,"苏式点心礼盒 送人南京特产南京记忆
美食
夫子庙地方特色礼盒24枚",zww145200,江苏 淮安
0,//g.alicdn.com/s.gif,"¥
93.00",205,"老杭邦杭州茶食实惠套装 杭州特产
美食
龙井茶酥+桂花高+酥饼各1盒",老杭邦旗舰店,浙江 杭州
0,//g.alicdn.com/s.gif,"¥
24.90",188,"陕西特产 西安回民街小麻花多口味西安
美食
小零食麻花 2袋包邮",关中冷娃时代骄子专卖店,陕西 咸阳
0,//g.alicdn.com/s.gif,"¥
29.90",515,"北京特产 御食园传统茯苓夹饼480g 茯苓饼糕点 特色
美食
点心食品",御食园食品旗舰店,北京
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/878254633/TB2xECllQSWBuNjSszdXXbeSpXa_!!878254633.jpg_360x360Q90.jpg_.webp,"¥
41.90",346,"孕妇零食 黑芝麻饼 核桃酥
美食
小吃休闲食品成人款好吃的手工特产",返农归真,山东 临沂
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/2832127899/TB2SjLszmtYBeNjSspaXXaOOFXa_!!2832127899.jpg_360x360Q90.jpg_.webp,"¥
35.00",336,"一封情酥手工凤梨酥厦门特产馅饼新鲜糕点小吃
美食
零食品伴手礼盒",壹封情酥,福建 厦门
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/1756627151/TB2QLZmoH1YBuNjSszeXXablFXa_!!1756627151-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
19.00",129,"鸭游记蛋黄酥 一整颗海鸭蛋黄新鲜红豆沙手工传统糕点网红
美食",黄记玥亮食品旗舰店,广西 北海
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/2704313969/TB2nJLuD29TBuNjy1zbXXXpepXa_!!2704313969-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
35.00",142,"我是花吃经典鲜花饼云南特产玫瑰花饼酥传统糕点
美食
休闲零食礼盒",我是花吃旗舰店,云南 昆明
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/3341198201/TB2Q9w0j0cnBKNjSZR0XXcFqFXa_!!3341198201.jpg_360x360Q90.jpg_.webp,"¥
56.00",55,"嘉华鲜花饼多口味组合大地芳藏礼盒云南特产零食小吃
美食
早餐糕点",嘉华鲜花饼企业店,云南 昆明
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/828000389/TB2VGlZuXXXXXcVXXXXXXXXXXXX_!!828000389.jpg_360x360Q90.jpg_.webp,"¥
20.00",821,"南京千里酥 爆浆肉松卷 肉松沙拉卷 肉松蛋糕 肉松小贝 南京
美食",沧澜流转,江苏 南京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/101431812/TB255AVrVXXXXaxXpXXXXXXXXXX_!!101431812.jpg_360x360Q90.jpg_.webp,"¥
39.80",87,"1斤包邮云南丽江特产心意牧场500g海苔味青稞饺子风味
美食",aneglane,云南 丽江
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3300766192/TB2BiaRlrsrBKNjSZFpXXcXhFXa_!!3300766192-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
24.80",394,"其妙凤梨酥800g厦门特产台湾风味网红小吃
美食
好吃的糕点心零食品",其妙旗舰店,福建 厦门
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/3585171451/TB2VQFDG7yWBuNjy0FpXXassXXa_!!3585171451-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
45.00",189,"黄远堂旗舰店太阳饼流心厦门鼓浪屿休闲
美食
传统糕点零食",黄远堂旗舰店,福建 厦门
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/475325704/TB2kAf3XcXIxuRkSR1hXXc.cVXa_!!475325704-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
118.00",31,"知味观绿豆糕两口味6盒
美食
好吃的休闲食品 成人款零食小吃",知味观官方旗舰店,浙江 杭州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2892355562/TB2JWpkHr1YBuNjSszeXXablFXa_!!2892355562.jpg_360x360Q90.jpg_.webp,"¥
15.80",599,"陕西西安特产小吃手工小麻花零食散装香酥整箱多口味回民街
美食",天人茶一品牌店,陕西 西安
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/828000389/TB28gBqXpGWBuNjy0FbXXb4sXXa_!!828000389.jpg_360x360Q90.jpg_.webp,"¥
26.00",147,"南京千里酥 紫薯肉松小贝 肉松卷沙拉卷肉松蛋糕肉松面包南京
美食",沧澜流转,江苏 南京
